filename	place	building	detail	date	calc	camera	product	year	film	nr
gsch-2000-17-05	Rom	S. Marcello		Di. 30.5.00	2000-05-30	Nikon	Agfa Ctprecisa 100	2000	17	5
gsch-2000-17-06	Rom	S. Marcello		Di. 30.5.00	2000-05-30	Nikon	Agfa Ctprecisa 100	2000	17	6
gsch-2000-17-07	Rom	Galleria ...		Di. 30.5.00	2000-05-30	Nikon	Agfa Ctprecisa 100	2000	17	7
gsch-2000-17-08	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	8
gsch-2000-17-09	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	9
gsch-2000-17-10	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	10
gsch-2000-17-11	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	11
gsch-2000-17-12	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	12
gsch-2000-17-13	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	13
gsch-2000-17-14	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	14
gsch-2000-17-15	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	15
gsch-2000-17-16	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	16
gsch-2000-17-17	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	17
gsch-2000-17-18	Rom	Pal. Barberini		Fr. 2.6.	2000-06-02	Nikon	Agfa Ctprecisa 100	2000	17	18
gsch-2000-17-19	Rom	S. Maria della Pace		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	19
gsch-2000-17-20	Rom	S. Maria della Pace		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	20
gsch-2000-17-21	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	21
gsch-2000-17-22	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	22
gsch-2000-17-23	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	23
gsch-2000-17-24	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	24
gsch-2000-17-25	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	25
gsch-2000-17-26	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	26
gsch-2000-17-27	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	27
gsch-2000-17-28	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	28
gsch-2000-17-29	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	29
gsch-2000-17-30	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	30
gsch-2000-17-31	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	31
gsch-2000-17-32	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	32
gsch-2000-17-33	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	33
gsch-2000-17-34	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	34
gsch-2000-17-35	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	35
gsch-2000-17-36	Rom	Blick zur Engelsburg mit S. Salvatore in Lauro		(von der Terrasse Hotel Raffaello aus)	2000	Nikon	Agfa Ctprecisa 100	2000	17	36
gsch-2000-18-01	Rom	S. Isidoro			2000	Olympus	Agfa Ctprecisa 100	2000	18	1
gsch-2000-18-02	Rom	S. Maria Maggiore	Chorfassade		2000	Olympus	Agfa Ctprecisa 100	2000	18	2
gsch-2000-18-03	Rom	S. Maria Maggiore			2000	Olympus	Agfa Ctprecisa 100	2000	18	3
gsch-2000-18-04	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	4
gsch-2000-18-05	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	5
gsch-2000-18-06	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	6
gsch-2000-18-07	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	7
gsch-2000-18-08	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	8
gsch-2000-18-09	Rom	(Essen bei Jutta)		Do. 1.6.	2000-06-01	Olympus	Agfa Ctprecisa 100	2000	18	9
gsch-2000-19-04	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	4
gsch-2000-19-05	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	5
gsch-2000-19-06	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	6
gsch-2000-19-07	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	7
gsch-2000-19-08	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	8
gsch-2000-19-09	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	9
gsch-2000-19-10	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	10
gsch-2000-19-11	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	11
gsch-2000-19-12	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	12
gsch-2000-19-13	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	13
gsch-2000-19-14	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	14
gsch-2000-19-15	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	15
gsch-2000-19-16	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	16
gsch-2000-19-17	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	17
gsch-2000-19-18	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	18
gsch-2000-19-19	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	19
gsch-2000-19-20	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	20
gsch-2000-19-21	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	21
gsch-2000-19-22	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	22
gsch-2000-19-23	Colonna	Pal. Colonna		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	23
gsch-2000-19-24	Colonna	Hauptplatz		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	24
gsch-2000-19-25	Frascati	Villa Aldobrandini		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	25
gsch-2000-19-26	Frascati	Villa Aldobrandini		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	26
gsch-2000-19-27	Frascati	Villa Aldobrandini		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	27
gsch-2000-19-28	Frascati	Villa Aldobrandini		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	28
gsch-2000-19-29	Frascati	Villa Aldobrandini		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	29
gsch-2000-19-30	Frascati	Villa Falconieri	Gartenportal	So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	30
gsch-2000-19-31	Frascati	Villa Falconieri	Hoffassade	So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	31
gsch-2000-19-32	Frascati	Villa Falconieri		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	32
gsch-2000-19-33	Frascati	Villa Falconieri		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	33
gsch-2000-19-34	Frascati	Villa Falconieri		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	34
gsch-2000-19-35	Frascati	Villa Falconieri		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	35
gsch-2000-19-36	Frascati	Villa Falconieri		So. 4.6.	2000-06-04	Nikon	Agfa Ctprecisa	2000	19	36
gsch-2000-20-02	Frascati	Villa Falconieri		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	2
gsch-2000-20-03	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	3
gsch-2000-20-04	Frascati	Villa Tuscolo		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	4
gsch-2000-20-05	Frascati	Villa Tuscolo		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	5
gsch-2000-20-06	Frascati	Villa Mondragone	Nymphäum	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	6
gsch-2000-20-07	Frascati	Villa Mondragone	Blick ins Tal	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	7
gsch-2000-20-08	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	8
gsch-2000-20-09	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	9
gsch-2000-20-10	Frascati	Villa Mondragone	Gewölbe im Südflügel	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	10
gsch-2000-20-11	Frascati	Villa Mondragone	Decke der Kapelle	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	11
gsch-2000-20-12	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	12
gsch-2000-20-13	Frascati	Villa Mondragone	Gartenloggia	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	13
gsch-2000-20-14	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	14
gsch-2000-20-15	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	15
gsch-2000-20-16	Frascati	Villa Mondragone	südl. Nebenhof unten	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	16
gsch-2000-20-17	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	17
gsch-2000-20-18	Frascati	Villa Mondragone	Sala terrena im Untergeschoß	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	18
gsch-2000-20-19	Frascati	Villa Mondragone		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	19
gsch-2000-20-20	Frascati	Villa Grazioli	Galerie (Pannini)	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	20
gsch-2000-20-21	Frascati	Villa Grazioli		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	21
gsch-2000-20-22	Frascati	Villa Grazioli		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	22
gsch-2000-20-23	Frascati	Villa Grazioli		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	23
gsch-2000-20-24	Artena	Pal. Borghese		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	24
gsch-2000-20-25	Artena	Pal. Borghese		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	25
gsch-2000-20-26	Artena	Pal. Borghese		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	26
gsch-2000-20-27	Artena	Pal. Borghese		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	27
gsch-2000-20-28	Valmontone	Kirche	Mattia de’Rossi	(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	28
gsch-2000-20-29	Valmontone	Kirche		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	29
gsch-2000-20-30	Valmontone	Pal. Doria		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	30
gsch-2000-20-31	Valmontone	Pal. Doria		(So. 4.6.)	2000-06-04	Nikon	Agfa Ctprecisa 100	2000	20	31
gsch-2000-21-01	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	1
gsch-2000-21-02	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	2
gsch-2000-21-03	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	3
gsch-2000-21-04	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	4
gsch-2000-21-05	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	5
gsch-2000-21-06	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	6
gsch-2000-21-07	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	7
gsch-2000-21-08	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	8
gsch-2000-21-09	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	9
gsch-2000-21-10	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	10
gsch-2000-21-11	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	11
gsch-2000-21-12	Todi	S. Maria della Consolazione		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	12
gsch-2000-21-13	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	13
gsch-2000-21-14	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	14
gsch-2000-21-15	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	15
gsch-2000-21-16	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	16
gsch-2000-21-17	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	17
gsch-2000-21-18	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	18
gsch-2000-21-19	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	19
gsch-2000-21-20	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	20
gsch-2000-21-21	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	21
gsch-2000-21-22	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	22
gsch-2000-21-23	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	23
gsch-2000-21-24	Todi	S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	24
gsch-2000-21-25	Todi	Palazzo bei S. Fortunato		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	25
gsch-2000-21-26	Todi	Palazzo del Popolo(?)		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	26
gsch-2000-21-27	Todi	piazza del Duomo		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	27
gsch-2000-21-28	Todi	Duomo		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	28
gsch-2000-21-29	Todi	Pal. (del Monte?)		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	29
gsch-2000-21-30	Todi	Pal. ...		So. 2.7.	2000-07-02	Nikon	Agfa CTprecisa 100	2000	21	30
gsch-2000-22-01	Spoleto		Quattrocentofenster	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	1
gsch-2000-22-02	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	2
gsch-2000-22-03	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	3
gsch-2000-22-04	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	4
gsch-2000-22-05	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	5
gsch-2000-22-06	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	6
gsch-2000-22-07	Spoleto	Blick von der Rocca		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	7
gsch-2000-22-08	Spoleto	Blick von der Rocca		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	8
gsch-2000-22-09	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	9
gsch-2000-22-10	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	10
gsch-2000-22-11	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	11
gsch-2000-22-12	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	12
gsch-2000-22-13	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	13
gsch-2000-22-14	Spoleto	Rocca Albornoz		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	14
gsch-2000-22-15	Spoleto	Duomo		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	15
gsch-2000-22-16	Spoleto	Duomo	Portikus	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	16
gsch-2000-22-17	Spoleto	Duomo	Cap. Eroli II	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	17
gsch-2000-22-18	Spoleto	Duomo	Cap. Eroli I	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	18
gsch-2000-22-19	Spoleto	Duomo		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	19
gsch-2000-22-20	Spoleto	Duomo		(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	20
gsch-2000-22-21	Spoleto	Duomo	Grabmal Filippo Lippi	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	21
gsch-2000-22-22	Spoleto	Duomo	Gesamtansicht innen	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	22
gsch-2000-22-23	Spoleto	Brunnen	(Paul V.)	(So. 2.7.)	2000-07-02	Nikon	Agfa Ctprecisa 100	2000	22	23
gsch-2000-22-24	Spoleto	S. Pietro ...	Fassade	Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	24
gsch-2000-22-25	Spoleto	S. Pietro ...		Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	25
gsch-2000-22-26	S. Pietro in Valle	S. Pietro in Valle	Choranlage außen	Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	26
gsch-2000-22-27	S. Pietro in Valle	S. Pietro in Valle	Klosterhof	Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	27
gsch-2000-22-28	S. Pietro in Valle	S. Pietro in Valle		Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	28
gsch-2000-22-29	S. Pietro in Valle	S. Pietro in Valle		Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	29
gsch-2000-22-30	S. Pietro in Valle	S. Pietro in Valle		Mo. 3.7.	2000-07-03	Nikon	Agfa Ctprecisa 100	2000	22	30
gsch-2000-22-31	Rom	Ospedale S. Giovanni in Laterano		Mi. 5.7.	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	22	31
gsch-2000-22-32	Rom	S. Giovanni in Laterano	Vorhalle	Mi. 5.7.	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	22	32
gsch-2000-22-33	Rom	S. Giovanni in Laterano		Mi. 5.7.	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	22	33
gsch-2000-22-34	Rom	S. Giovanni in Laterano	Cap. Torlonia	Mi. 5.7.	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	22	34
gsch-2000-22-35	Rom	S. Giovanni in Laterano	Cap. Torlonia	Mi. 5.7.	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	22	35
gsch-2000-23-02	Rom	S. Giovanni in Laterano	Cap. Torlonia	(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	2
gsch-2000-23-03	Rom	S. Giovanni in Laterano		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	3
gsch-2000-23-04	Rom	S. Giovanni in Laterano		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	4
gsch-2000-23-05	Rom	S. Giovanni in Laterano		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	5
gsch-2000-23-06	Rom	S. Giovanni in Laterano		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	6
gsch-2000-23-07	Rom	S. Giovanni in Laterano		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	7
gsch-2000-23-08	Rom	S. Giovanni in Laterano	Ostvorhalle	(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	8
gsch-2000-23-09	Rom	S. Giovanni in Laterano	Monument ...	(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	9
gsch-2000-23-10	Rom	Obelisk		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	10
gsch-2000-23-11	Rom	Obelisk		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	11
gsch-2000-23-12	Rom	Scala Sancta		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	12
gsch-2000-23-13	Rom	Palazzo delle Esposizioni		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	13
gsch-2000-23-14	Rom	Palazzo delle Esposizioni		(Mi 5.7.)	2000-07-05	Nikon	Agfa Ctprecisa 100	2000	23	14
gsch-2000-23-15	Rom	Palazzo delle Esposizioni		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	15
gsch-2000-23-16	Rom	Stazione Trastevere		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	16
gsch-2000-23-17	Rom	Stazione Trastevere		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	17
gsch-2000-23-18	Rom	Stazione Trastevere		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	18
gsch-2000-23-19	Istambul	Flughafen		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	19
gsch-2000-23-20	Istambul	Flughafen		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	20
gsch-2000-23-21	Istambul	Flughafen		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	21
gsch-2000-23-22	Istambul	Flughafen		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	22
gsch-2000-23-23	Trabzon	(Wolkendecke über...)		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	23
gsch-2000-23-24	Trabzon	(Wolkendecke über...)		Sa. 15.7.	2000-07-15	Nikon	Agfa Ctprecisa 100	2000	23	24
gsch-2000-23-25	Trabzon	(Wolkendecke über...)		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	25
gsch-2000-23-26	Trabzon	(Wolkendecke über...)		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	26
gsch-2000-23-27	Trabzon	(Wolkendecke über...)		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	27
gsch-2000-23-28	Trabzon	(Wolkendecke über...)		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	28
gsch-2000-23-29	Trabzon	Haya Sofia		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	29
gsch-2000-23-30	Trabzon	Haya Sofia		So. 16.7.	2000-07-16	Nikon	Agfa Ctprecisa 100	2000	23	30
